Reviews,Tokens,Class
"['edificio', 'padre', 'realmente', 'falta', 'muchas', 'piezas', 'mas', 'interesantes', 'exhibir', 'pondria', 'cuadros', 'artistas', 'locales', 'rellenar', 'bailes', 'obras', 'aburrido']","['edifici', 'padr', 'realment', 'falt', 'much', 'piez', 'mas', 'interes', 'exhib', 'pondri', 'cuadr', 'artist', 'local', 'rellen', 'bail', 'obras', 'aburr']",5
"['combinar', 'estancia', '3', 'noches', 'iberostar', 'parque', 'central', '4', 'noches', 'iberostar', 'languna', 'azul', 'varadero', 'recomiendo', 'encarecidamente', 'hacer', 'combinacion', 'tal', 'organizar', 'directamente', 'agente', 'viajes', 'ningun', 'folletos', 'sitio', 'web', 'viajes', 'disponible', 'si', 'leido', 'criticas', 'estan', 'familiarizados', 'ins', 'salidas', 'propiedad', 'viajado', 'cantidad', 'ultimos', 'anos', 'sigue', 'siendo', 'favoritos', 'ubicacion', 'podria', 'ser', 'mas', 'perfecta', 'cerca', 'si', 'apetece', 'andar', 'acera', 'entonces', 'lugar', 'solo', 'tarda', 'segundo', 'entras', 'puerta', 'recibidos', 'presente', 'portero', 'das', 'cuenta', 'tomado']","['combin', 'estanci', '3', 'noch', 'iberost', 'parqu', 'central', '4', 'noch', 'iberost', 'langun', 'azul', 'varader', 'recom', 'encarecid', 'hac', 'combin', 'tal', 'organiz', 'direct', 'agent', 'viaj', 'ningun', 'follet', 'siti', 'web', 'viaj', 'dispon', 'si', 'leid', 'critic', 'estan', 'familiariz', 'ins', 'sal', 'propied', 'viaj', 'cantid', 'ultim', 'anos', 'sig', 'siend', 'favorit', 'ubic', 'podri', 'ser', 'mas', 'perfect', 'cerc', 'si', 'apetec', 'andar', 'acer', 'entonc', 'lug', 'sol', 'tard', 'segund', 'entras', 'puert', 'recib', 'present', 'porter', 'das', 'cuent', 'tom']",5
"['monumento', 'situado', 'arribas', 'cerro', 'guanajuato', 'bonito', 'lugar', 'panoramica', 'puede', 'ver', 'toda', 'ciudad']","['monument', 'situ', 'arrib', 'cerr', 'guanajuat', 'bonit', 'lug', 'panoram', 'pued', 'ver', 'tod', 'ciud']",5
"['pareja', 'conocer', 'hermosa', 'cartagena', 'hotel', 'volvemos', 'jamas', 'llegamos', 'dijeron', 'dias', 'siguiente', 'iban', 'cambiar', 'habitacion', 'mejoras', 'piso', 'pusieron', 'vimos', 'problema', 'primer', 'dia', 'bien', 'llamaron', 'cambio', 'habitacion', 'tardaron', 'monton', 'venir', 'revisar', 'habitacion', 'dejabamos', 'llegamos', 'habitacion', 'parecia', 'bien', 'encendimos', 'tv', 'funcionaba', 'prendia', 'lampara', 'cama', 'llamamos', 'arreglaran', 'dijeron', 'momento', 'pasa', 'senor', 'paso', 'cerca', '12', '30', 'dia', 'pasaron', '30', 'minutos', 'venia', 'nadie', 'volvimos', 'llamar', 'contestaron', 'llamar', 'recepcion', 'dijeron', 'hora', 'habia', 'nadie', 'arreglara', 'sabian']","['parej', 'conoc', 'hermos', 'cartagen', 'hotel', 'volv', 'jam', 'lleg', 'dijeron', 'dias', 'siguient', 'iban', 'cambi', 'habit', 'mejor', 'pis', 'pus', 'vim', 'problem', 'prim', 'dia', 'bien', 'llam', 'cambi', 'habit', 'tard', 'monton', 'ven', 'revis', 'habit', 'dejab', 'lleg', 'habit', 'pareci', 'bien', 'encend', 'tv', 'funcion', 'prendi', 'lamp', 'cam', 'llam', 'arregl', 'dijeron', 'moment', 'pas', 'senor', 'pas', 'cerc', '12', '30', 'dia', 'pas', '30', 'minut', 'veni', 'nadi', 'volv', 'llam', 'contest', 'llam', 'recepcion', 'dijeron', 'hor', 'habi', 'nadi', 'arregl', 'sabi']",5
"['conmovedor', 'llegar', 'plaza', 'ver', 'inmensidad', 'estatua', 'jose', 'marti', 'ademas', 'murales', 'che', 'camilo', 'historia', 'viva', 'dejar', 'ir']","['conmovedor', 'lleg', 'plaz', 'ver', 'inmens', 'estatu', 'jos', 'marti', 'adem', 'mural', 'che', 'camil', 'histori', 'viv', 'dej', 'ir']",4
"['excelente', 'hotel', 'familiar', 'habitaciones', 'espaciosas', 'bien', 'equipadas', 'asi', 'banos', 'personal', 'atento', 'amable', 'staff', 'animacion', 'ameno', 'alegre', 'playa', 'situada', 'frente', 'hotel', 'si', 'desean', 'vendedores', 'ambulantes', 'solo', 'decir', 'gracias', 'varios', 'agua', 'mar', 'tranquila', 'tibia', 'recomendable', 'visita', 'ninos', 'familia', 'ademas', 'opcion', 'piscina', 'aunque', 'grande', 'acogedora', 'ultimo', 'siempre', 'actividades', 'noches', 'discoteca', 'lugar', 'recomendable']","['excelent', 'hotel', 'famili', 'habit', 'espaci', 'bien', 'equip', 'asi', 'ban', 'personal', 'atent', 'amabl', 'staff', 'anim', 'amen', 'alegr', 'play', 'situ', 'frent', 'hotel', 'si', 'des', 'vendedor', 'ambul', 'sol', 'dec', 'graci', 'vari', 'agu', 'mar', 'tranquil', 'tibi', 'recomend', 'visit', 'nin', 'famili', 'adem', 'opcion', 'piscin', 'aunqu', 'grand', 'acogedor', 'ultim', 'siempr', 'activ', 'noch', 'discotec', 'lug', 'recomend']",3
"['duda', 'buena', 'comida', 'servicio', 'normal', 'lento', 'dia', 'caro', 'disfrute', 'comida', 'podia', 'conseguir', 'buen', 'precio', 'varios', 'restaurantes', 'merida', 'pagar', 'menos', 'si', 'importa', 'gastar', 'cantidad', 'dinero', 'buen', 'lugar', 'comer', 'volveria', 'nota', 'decir', 'precio', 'pobre', 'solo', 'precio', 'mas']","['dud', 'buen', 'com', 'servici', 'normal', 'lent', 'dia', 'car', 'disfrut', 'com', 'podi', 'consegu', 'buen', 'preci', 'vari', 'restaur', 'mer', 'pag', 'men', 'si', 'import', 'gast', 'cantid', 'diner', 'buen', 'lug', 'com', 'volveri', 'not', 'dec', 'preci', 'pobr', 'sol', 'preci', 'mas']",5
"['hotel', 'momento', 'icono', 'habana', 'ahora', 'mismo', 'necesita', 'bastantes', 'reformas', 'primer', 'lugar', 'solo', 'funcionaba', 'ascensor', 'bajar', 'subir', 'odisea', 'varias', 'puertas', 'acceso', 'hotel', 'abren', 'asi', 'echo', 'recepcion', 'aire', 'acondicionado', 'habitaciones', 'sencillas', 'moqueta', 'necesita', 'cambiarse', 'igual', 'ventanas', 'opinion', 'positiva', 'personal', 'recepcion', 'porteros', 'ubicacion', 'frente', 'malecon', 'espero', 'ahora', 'cogido', 'cadena', 'iberostar', 'devuelva', 'explendor', 'hace', 'anos']","['hotel', 'moment', 'icon', 'haban', 'ahor', 'mism', 'necesit', 'bastant', 'reform', 'prim', 'lug', 'sol', 'funcion', 'ascensor', 'baj', 'sub', 'odise', 'vari', 'puert', 'acces', 'hotel', 'abren', 'asi', 'echo', 'recepcion', 'air', 'acondicion', 'habit', 'sencill', 'moquet', 'necesit', 'cambi', 'igual', 'ventan', 'opinion', 'posit', 'personal', 'recepcion', 'porter', 'ubic', 'frent', 'malecon', 'esper', 'ahor', 'cog', 'caden', 'iberost', 'devuelv', 'explendor', 'hac', 'anos']",5
"['dice', 'usuario', 'hotel', 'necesita', 'reformas', 'afortunadamente', 'experiencia', 'mejor', '2', 'hoteles', 'melia', 'visitados', 'estancia', 'cuba', 'habitacion', 'buena', 'excesos', 'final', 'estancia', 'solicitamos', 'hacer', 'check', 'out', '4', 'habitaciones', '6', 'tarde', 'lugar', '2', 'correspondia', 'tarjeta', 'fidelidad', 'tras', 'habernos', 'gastado', '2000', 'euros', 'toda', 'estancia', 'hotel', '12000', '2', 'hoteles', 'mas', 'cadena', 'cuba', 'cobraron', '24', 'cuc', 'ampliacion', '4', 'horas', 'tras', 'consultar', 'recepcion', 'direccion', 'hotel', 'tenia', 'autorizarlo', 'lamentable', 'melia', 'cuba']","['dic', 'usuari', 'hotel', 'necesit', 'reform', 'afortun', 'experient', 'mejor', '2', 'hotel', 'meli', 'visit', 'estanci', 'cub', 'habit', 'buen', 'exces', 'final', 'estanci', 'solicit', 'hac', 'check', 'out', '4', 'habit', '6', 'tard', 'lug', '2', 'correspondi', 'tarjet', 'fidel', 'tras', 'hab', 'gast', '2000', 'eur', 'tod', 'estanci', 'hotel', '12000', '2', 'hotel', 'mas', 'caden', 'cub', 'cobr', '24', 'cuc', 'ampliacion', '4', 'hor', 'tras', 'consult', 'recepcion', 'direccion', 'hotel', 'teni', 'autoriz', 'lament', 'meli', 'cub']",3
"['45', '60', 'minutos', 'bogota', 'excursion', 'merece', 'pena', 'basicamente', 'antigua', 'mina', 'sal', 'operativo', 'convertido', 'obra', 'arte', 'moderno', 'impresionante', 'despliegue', 'tallado', 'cruza', 'representando', 'diferentes', 'etapas', 'crucifixion', 'cristo', 'fondo', 'mina', 'numero', 'camaras', 'pasajes', 'pequena', 'capilla', 'catedral', 'subterranea', 'mas', 'grande', 'cross', 'sal', 'cascada', 'piedra', 'intricadamente', 'talladas', 'murales', 'sal', 'espejo', 'estanque', 'tiendas', 'mas', 'suelo', 'gran', 'variedad', 'pequenos', 'restaurantes', 'excelente', 'comida', 'servicio', 'bonita', 'vista', 'zipaquira']","['45', '60', 'minut', 'bogot', 'excursion', 'merec', 'pen', 'basic', 'antigu', 'min', 'sal', 'oper', 'convert', 'obra', 'arte', 'modern', 'impresion', 'desplieg', 'tall', 'cruz', 'represent', 'diferent', 'etap', 'crucifixion', 'crist', 'fond', 'min', 'numer', 'cam', 'pasaj', 'pequen', 'capill', 'catedral', 'subterrane', 'mas', 'grand', 'cross', 'sal', 'casc', 'piedr', 'intric', 'tall', 'mural', 'sal', 'espej', 'estanqu', 'tiend', 'mas', 'suel', 'gran', 'varied', 'pequen', 'restaur', 'excelent', 'com', 'servici', 'bonit', 'vist', 'zipaquir']",4
"['zocalo', 'domingo', 'lugar', 'divertido', 'visitar', 'asiento', 'relajarse', 'vendedores', 'ambulantes', 'recorrian', 'mercancias', 'baile', 'musica', 'seguridad', 'suprema', 'policia', 'encuentran', 'cada', 'esquina', 'plaza', 'bien', 'comunicado', 'metro', 'cierto', 'encontramos', 'metro', 'seguro', 'incluso', 'noche']","['zocal', 'doming', 'lug', 'divert', 'visit', 'asient', 'relaj', 'vendedor', 'ambul', 'recorri', 'mercanci', 'bail', 'music', 'segur', 'suprem', 'polici', 'encuentr', 'cad', 'esquin', 'plaz', 'bien', 'comunic', 'metr', 'ciert', 'encontr', 'metr', 'segur', 'inclus', 'noch']",5
"['paseo', 'malecon', 'fundamental', 'si', 'viajas', 'habana', 'paseo', 'primeras', 'horas', 'manana', 'incia', 'dia', 'turismo', 'intenso', 'horas', 'puntas', 'hace', 'camino', 'calor', 'favorece', 'experiencia', 'embargo', 'recomendable', 'vistas', 'atardecer', 'puesta', 'sol', 'bonita', 'horas', 'gente', 'comienza', 'ir', 'cervezas', 'ron', 'pasar', 'noche', 'fresco', 'despues', 'continuar', 'fiesta', 'zona', 'vedado']","['pase', 'malecon', 'fundamental', 'si', 'viaj', 'haban', 'pase', 'primer', 'hor', 'manan', 'inci', 'dia', 'turism', 'intens', 'hor', 'punt', 'hac', 'camin', 'calor', 'favorec', 'experient', 'embarg', 'recomend', 'vist', 'atardec', 'puest', 'sol', 'bonit', 'hor', 'gent', 'comienz', 'ir', 'cervez', 'ron', 'pas', 'noch', 'fresc', 'despu', 'continu', 'fiest', 'zon', 'ved']",4
"['excelente', 'muestra', 'fortaleza', 'colonial', 'conserva', 'perimetro', 'actualmente', 'uso', 'comisaria', 'policia']","['excelent', 'muestr', 'fortalez', 'colonial', 'conserv', 'perimetr', 'actual', 'uso', 'comisari', 'polici']",5
"['viaje', 'entenderas', 'realidad', 'ciudad', 'ademas', 'descubrir', 'ciudad', 'renace', 'pesar', 'dificultades', 'hermosisimo', 'paisaje', 'parque', 'arvi']","['viaj', 'entender', 'realid', 'ciud', 'adem', 'descubr', 'ciud', 'renac', 'pes', 'dificultad', 'hermosisim', 'paisaj', 'parqu', 'arvi']",3
"['deliciosos', 'platillos', 'ambiente', 'zocalo', 'pueble', 'precio', 'adecuado', 'ademas', 'atencion', 'cordial']","['delici', 'platill', 'ambient', 'zocal', 'puebl', 'preci', 'adecu', 'adem', 'atencion', 'cordial']",4
"['hotel', 'agradable', 'nuevo', 'magnifica', 'vista', 'ubicado', 'zona', 'comercial', 'mas', 'importante', 'puebla', 'angelopolis', 'cuenta', 'buen', 'buffet', 'desayuno', 'incluido', 'precio', 'hospedado', 'hotel', 'varias', 'ocasiones', 'siempre', 'problemas', 'mantenimiento', 'focos', 'fundidos', 'cuarto', 'sirve', 'aire', 'acondicionado', 'agua', 'regadera', 'sale', 'bano', 'cuanto', 'internet', 'si', 'usted', 'necesita', 'conectado', 'definitivamente', 'busque', 'hotel', 'servicio', 'verdaderamente', 'nefasto', 'puede', 'toda', 'tarde', 'conexion', 'bien', 'cae', 'cada', 'rato', 'lapsos', 'prolongados']","['hotel', 'agrad', 'nuev', 'magnif', 'vist', 'ubic', 'zon', 'comercial', 'mas', 'import', 'puebl', 'angelopolis', 'cuent', 'buen', 'buffet', 'desayun', 'inclu', 'preci', 'hosped', 'hotel', 'vari', 'ocasion', 'siempr', 'problem', 'manten', 'foc', 'fund', 'cuart', 'sirv', 'air', 'acondicion', 'agu', 'regader', 'sal', 'ban', 'cuant', 'internet', 'si', 'usted', 'necesit', 'conect', 'definit', 'busqu', 'hotel', 'servici', 'verdader', 'nefast', 'pued', 'tod', 'tard', 'conexion', 'bien', 'cae', 'cad', 'rat', 'laps', 'prolong']",3
"['habitual', 'porfirios', 'cdmx', 'vallarta', 'parece', 'puebla', 'restaurante', 'carisimo', 'lento', 'servicio', 'pesimo', 'lastima', 'recuerdo', 'nombre', 'mesero', 'parece', 'haciendo', 'favor', 'verdad', 'si', 'pueden', 'ahorrarse', 'mal', 'momento', 'mas']","['habitual', 'porfiri', 'cdmx', 'vallart', 'parec', 'puebl', 'restaur', 'carisim', 'lent', 'servici', 'pesim', 'lastim', 'recuerd', 'nombr', 'meser', 'parec', 'hac', 'favor', 'verd', 'si', 'pued', 'ahorr', 'mal', 'moment', 'mas']",5
"['excelente', 'lugar', 'bufete', 'delicioso', 'calidad', 'alimentos', 'buen', 'sabro', 'ademas', 'desviven', 'atenciones', 'buen', 'trato', 'yolanda', 'gonzalez', 'atendio', 'maravilla', 'dio', 'tarjeta', 'hotel', 'ofrezca', 'solo', 'restaurante', 'sino', 'habitaciones', 'linda', 'nina', 'atendio', 'my', 'bien']","['excelent', 'lug', 'bufet', 'delici', 'calid', 'aliment', 'buen', 'sabr', 'adem', 'desviv', 'atencion', 'buen', 'trat', 'yoland', 'gonzalez', 'atendi', 'maravill', 'dio', 'tarjet', 'hotel', 'ofrezc', 'sol', 'restaur', 'sin', 'habit', 'lind', 'nin', 'atendi', 'my', 'bien']",2
"['empleados', 'saben', 'indicar', 'llegar', 'centro', 'convenciones', '10', 'minutos', 'pie', 'hotel', 'empleados', 'solucionan', 'problemas', 'ruidos', 'eventos', 'mismo', 'hotel', 'horas', 'intempestivas', 'empleados', 'llaman', 'decir', 'habitacion', 'cambiarse', 'luego', 'desdicen', 'terrible', 'experiencia']","['emple', 'sab', 'indic', 'lleg', 'centr', 'convencion', '10', 'minut', 'pie', 'hotel', 'emple', 'solucion', 'problem', 'ruid', 'event', 'mism', 'hotel', 'hor', 'intempest', 'emple', 'llam', 'dec', 'habit', 'cambi', 'lueg', 'desdic', 'terribl', 'experient']",4
"['hotel', 'varias', 'ocasiones', 'servicio', 'bueno', 'ubicacion', 'edificio', 'si', 'mejores', 'cosas', 'hotel', 'habitaciones', 'bonitas', 'comodas', 'limpias', 'pedi', 'habitacion', 'vistas', 'calle', 'unica', 'ventana', 'habitacion', 'tenia', 'pequena', 'cobran', 'demasiado', 'solo', 'dia', 'servicio', 'wifi', 'asi', 'si', 'necesitas', 'wifi', 'mejor', 'ir', 'tienda', 'cafe', 'lado', 'calle']","['hotel', 'vari', 'ocasion', 'servici', 'buen', 'ubic', 'edifici', 'si', 'mejor', 'cos', 'hotel', 'habit', 'bonit', 'comod', 'limpi', 'pedi', 'habit', 'vist', 'call', 'unic', 'ventan', 'habit', 'teni', 'pequen', 'cobr', 'demasi', 'sol', 'dia', 'servici', 'wifi', 'asi', 'si', 'necesit', 'wifi', 'mejor', 'ir', 'tiend', 'caf', 'lad', 'call']",5
"['recomenadon', 'lugar', 'mejor', 'merida', 'duda', 'deben', 'tener', 'buena', 'pr', 'comida', 'verdad', 'comido', 'buenos', 'restaurantes', 'quintonil', 'pujol', 'alcalde', 'amaranta', 'llega', 'mas']","['recomenadon', 'lug', 'mejor', 'mer', 'dud', 'deb', 'ten', 'buen', 'pr', 'com', 'verd', 'com', 'buen', 'restaur', 'quintonil', 'pujol', 'alcald', 'amarant', 'lleg', 'mas']",5
"['universidad', 'lentas', 'situada', 'pocas', 'cuadras', 'malecon', 'hermosa', 'arquitectura', 'fascinante', 'obra', 'visitenla']","['univers', 'lent', 'situ', 'poc', 'cuadr', 'malecon', 'hermos', 'arquitectur', 'fascin', 'obra', 'visitenl']",4
"['cartagena', 'logra', 'pueda', 'imaginar', 'vida', 'epoca', 'colonial', 'importante', 'tomarse', 'tiempo', 'recorrer', 'ciudad', 'amurallada', 'cambiando', 'lentamente', 'disfrutando', 'balcones', 'llenos', 'flores', 'apreciando', 'construcciones', 'recorrer', 'puerta', 'reloj', 'comprar', 'dulces', 'tipicos', 'plaza', 'plaza', 'coches', 'zona', 'iglesia', 'santo', 'domingo', 'escultura', 'botero', 'ver', 'mar', 'murallas', 'visitar', 'palacio', 'inquisicion', 'si', 'amante', 'garcia', 'marquez', 'sentira', 'dentro', 'novelas']","['cartagen', 'logr', 'pued', 'imagin', 'vid', 'epoc', 'colonial', 'import', 'tom', 'tiemp', 'recorr', 'ciud', 'amurall', 'cambi', 'lent', 'disfrut', 'balcon', 'llen', 'flor', 'apreci', 'construccion', 'recorr', 'puert', 'reloj', 'compr', 'dulc', 'tipic', 'plaz', 'plaz', 'coch', 'zon', 'iglesi', 'sant', 'doming', 'escultur', 'boter', 'ver', 'mar', 'murall', 'visit', 'palaci', 'inquisicion', 'si', 'amant', 'garci', 'marquez', 'sentir', 'dentr', 'novel']",4
"['cartagena', 'magical', 'lleno', 'historia', 'bien', 'vale', 'pena', 'visitar', 'embargo', 'lugar', 'negro', 'coches', 'caballos', 'caballos', 'maltratados', 'muerte', 'estan', 'hechas', 'trabajar', 'largas', 'horas', 'intenso', 'calor', 'poorley', 'alimentado', 'mal', 'cuidados', 'sobrecargado', 'turistas', 'consecuencia', 'colapsed', 'murio', 'calle']","['cartagen', 'magical', 'llen', 'histori', 'bien', 'val', 'pen', 'visit', 'embarg', 'lug', 'negr', 'coch', 'caball', 'caball', 'maltrat', 'muert', 'estan', 'hech', 'trabaj', 'larg', 'hor', 'intens', 'calor', 'poorley', 'aliment', 'mal', 'cuid', 'sobrecarg', 'turist', 'consecuent', 'colaps', 'muri', 'call']",4
"['verdadera', 'joya', 'hotel', 'ubicacion', 'instalados', 'distrito', 'miramar', 'ciudad', 'rodeado', 'edificios', 'embajada', 'casas', 'mansion', 'aproximadamente', '10', '15', 'minutos', 'taxi', 'parte', 'vieja', 'habana', '2012', 'precios', 'costara', 'mas', '8', '10', 'tambien', 'servicio', 'gratuito', 'autobus', 'va', 'hotel', 'lleva', 'lados', 'tendras', 'ir', 'estabamos', 'seguros', 'ubicacion', 'viajar', 'confia', 'estupendo', 'lugar', 'alojarse', 'ciudad', 'sientes', 'seguro', 'escondido', 'justo', 'primera', 'linea', 'mar', 'habitaciones', 'planta', '5', 'habitacion', 'limpia', 'amplia', 'bastante', 'moderno', 'estilo', 'teniamos', 'balcon', 'miraba', 'hacia', 'mar', 'sugiero', 'cerraba', 'puerta', 'balcon', 'detras', 'usted']","['verdader', 'joy', 'hotel', 'ubic', 'instal', 'distrit', 'miram', 'ciud', 'rod', 'edifici', 'embaj', 'cas', 'mansion', 'aproxim', '10', '15', 'minut', 'taxi', 'part', 'viej', 'haban', '2012', 'preci', 'cost', 'mas', '8', '10', 'tambi', 'servici', 'gratuit', 'autobus', 'va', 'hotel', 'llev', 'lad', 'tendr', 'ir', 'estab', 'segur', 'ubic', 'viaj', 'confi', 'estupend', 'lug', 'aloj', 'ciud', 'sient', 'segur', 'escond', 'just', 'primer', 'line', 'mar', 'habit', 'plant', '5', 'habit', 'limpi', 'ampli', 'bastant', 'modern', 'estil', 'teni', 'balcon', 'mir', 'haci', 'mar', 'sugier', 'cerr', 'puert', 'balcon', 'detr', 'usted']",3
"['hospede', 'motivos', 'trabajo', 'experiencia', 'grata', 'amable', 'personal', 'habitaciones', 'limpias', 'agradables', 'grandes', 'bien', 'ventiladas', 'servicio', 'internet', 'bueno', 'mejor', 'aun', 'pude', 'conectar', 'mediante', 'cable', 'velocidad', 'bastante', 'aceptable', 'vital', 'trabajo', 'desayuno', 'sencillo', 'rico', 'servicio', 'sitio', 'taxis', 'facilito', 'traslado', 'definitivamente', 'regresaria']","['hosped', 'motiv', 'trabaj', 'experient', 'grat', 'amabl', 'personal', 'habit', 'limpi', 'agrad', 'grand', 'bien', 'ventil', 'servici', 'internet', 'buen', 'mejor', 'aun', 'pud', 'conect', 'mediant', 'cabl', 'veloc', 'bastant', 'acept', 'vital', 'trabaj', 'desayun', 'sencill', 'ric', 'servici', 'siti', 'taxis', 'facilit', 'trasl', 'definit', 'regresari']",3
"['alojamos', 'aqui', '2', 'noches', 'ocio', 'servicio', 'personal', 'amable', 'ricos', 'buen', 'ambiente', 'buenos', 'musicos', 'desayuno', 'habitaciones', 'facilitiis', 'limpio', 'bien', 'mantenido', 'vista', 'habitaciones', 'excelentes', 'volvere', 'seguro']","['aloj', 'aqui', '2', 'noch', 'oci', 'servici', 'personal', 'amabl', 'ric', 'buen', 'ambient', 'buen', 'music', 'desayun', 'habit', 'facilitiis', 'limpi', 'bien', 'manten', 'vist', 'habit', 'excelent', 'volver', 'segur']",4
"['alojamos', '2', 'noches', 'centro', 'vacaciones', 'octubre', 'primera', 'habitacion', 'asquerosa', 'accesorios', 'rotos', 'bano', 'manchada', 'sucia', 'bano', 'funcionaba', 'colchas', 'tenia', 'marcas', 'blancas', 'crujiente', 'balcon', 'daba', 'piscina', 'vacia', 'ahora', 'fogata', 'concreto', 'llena', 'basura', 'ruido', 'calle', 'principal', 'pedimos', 'habitacion', 'igual', 'llegaron', 'mismo', 'viaje', '4', 'parejas', 'familias', 'segunda', 'habitacion', 'aunque', 'mejor', 'genial', 'ducha', 'funcionaba', 'inodoro', 'rompio', 'noche', 'refrigerador', 'tenia', 'enchufe', 'equivocado', 'suelo', 'sucia', 'aunque', 'camareras', 'utilizaron', 'cuerda', 'sucia', 'fregona', 'agua', 'sucia', 'mas', 'alla', 'terraza', 'planta', 'baja']","['aloj', '2', 'noch', 'centr', 'vacacion', 'octubr', 'primer', 'habit', 'asquer', 'accesori', 'rot', 'ban', 'manch', 'suci', 'ban', 'funcion', 'colch', 'teni', 'marc', 'blanc', 'crujient', 'balcon', 'dab', 'piscin', 'vaci', 'ahor', 'fogat', 'concret', 'llen', 'basur', 'ruid', 'call', 'principal', 'ped', 'habit', 'igual', 'lleg', 'mism', 'viaj', '4', 'parej', 'famili', 'segund', 'habit', 'aunqu', 'mejor', 'genial', 'duch', 'funcion', 'inodor', 'rompi', 'noch', 'refriger', 'teni', 'enchuf', 'equivoc', 'suel', 'suci', 'aunqu', 'camarer', 'utiliz', 'cuerd', 'suci', 'fregon', 'agu', 'suci', 'mas', 'alla', 'terraz', 'plant', 'baj']",3
"['ruidoso', 'ruidoso', 'normalmente', 'esperar', 'bailando', 'decibelios', 'parece', 'varios', 'restaurantes', 'moda', 'ciudad', 'enfermos', 'terminales', 'moda', 'comprometido', 'matar', 'cualquier', 'oportunidad', 'cualquiera', 'tener', 'conversacion', 'cualquier', 'parte', 'comida', 'dolor', 'cabeza', 'grupo', 'observo', 'musica', 'acerco', 'ruido', 'concierto', 'rock', 'habia', 'noche', 'anterior', 'mencione', 'ruidoso', 'dicho', 'camareros', 'sabian', 'ken', 'decoracion', 'bastante', 'inteligente', 'comida', 'agradable', 'workmanlike', 'nunca', 'llego', 'postre', 'varios', 'tentador', 'precio', 'shock', 'innecesariamente', 'asi', 'todas', 'opciones', 'monterrey', 'esencial', 'caro', 'comida', 'bien', 'entorno', 'visualmente', 'lastima', 'moda', 'ruido', 'mas']","['ruidos', 'ruidos', 'normal', 'esper', 'bail', 'decibeli', 'parec', 'vari', 'restaur', 'mod', 'ciud', 'enferm', 'terminal', 'mod', 'compromet', 'mat', 'cualqui', 'oportun', 'cualqu', 'ten', 'convers', 'cualqui', 'part', 'com', 'dolor', 'cabez', 'grup', 'observ', 'music', 'acerc', 'ruid', 'conciert', 'rock', 'habi', 'noch', 'anterior', 'mencion', 'ruidos', 'dich', 'camarer', 'sabi', 'ken', 'decor', 'bastant', 'inteligent', 'com', 'agrad', 'workmanlik', 'nunc', 'lleg', 'postr', 'vari', 'tentador', 'preci', 'shock', 'innecesari', 'asi', 'tod', 'opcion', 'monterrey', 'esencial', 'car', 'com', 'bien', 'entorn', 'visual', 'lastim', 'mod', 'ruid', 'mas']",3
"['viniendo', 'villa', 'estancia', 'anos', 'ultimo', 'personal', 'ahora', 'incesantemente', 'molesta', 'acerca', 'comprar', 'apartamento', 'aunque', 'estabamos', 'huespedes', 'propietario', 'apartamento', 'echaron', 'alejado', 'asientos', 'seccion', 'propietarios', 'completamente', 'vacio', 'dijeron', 'podiamos', 'usar', 'cambiaron', 'nuevas', 'sillas', 'personal', 'dijeron', 'preparo', 'toallas', 'nuevas', 'etc', 'nunca', 'sucedio', 'solia', 'ser', 'relajante', 'lugar', 'libre', 'presion', 'ahora', 'dio', 'sensacion', 'menos', 'comprar', 'apartamento', 'mejor', 'lugar', 'menos', 'concesionario', 'coches', 'usados', 'leer', 'menos']","['vin', 'vill', 'estanci', 'anos', 'ultim', 'personal', 'ahor', 'inces', 'molest', 'acerc', 'compr', 'apartament', 'aunqu', 'estab', 'huesped', 'propietari', 'apartament', 'echaron', 'alej', 'asient', 'seccion', 'propietari', 'complet', 'vaci', 'dijeron', 'podi', 'usar', 'cambi', 'nuev', 'sill', 'personal', 'dijeron', 'prepar', 'toall', 'nuev', 'etc', 'nunc', 'sucedi', 'soli', 'ser', 'relaj', 'lug', 'libr', 'presion', 'ahor', 'dio', 'sensacion', 'men', 'compr', 'apartament', 'mejor', 'lug', 'men', 'concesionari', 'coch', 'usad', 'leer', 'men']",5
"['pesimas', 'elaboracion', 'alimentos', 'pienso', 'siquiera', 'saben', 'cocina', 'italiana', 'incluso', 'desagradable', 'mientras', 'consumiendo', 'puedes', 'ver', 'vecinos', 'pasando', 'basura', 'x', 'lado', 'mesa', 'unico', 'bueno', 'atencion', 'empleados']","['pesim', 'elabor', 'aliment', 'piens', 'siqu', 'sab', 'cocin', 'italian', 'inclus', 'desagrad', 'mientr', 'consum', 'pued', 'ver', 'vecin', 'pas', 'basur', 'x', 'lad', 'mes', 'unic', 'buen', 'atencion', 'emple']",4
"['primera', 'vez', 'visitamos', 'restaurante', 'si', 'primera', 'comida', 'platos', 'estan', 'tan', 'mal', 'servicio', 'meseros', 'bueno', 'hicieron', 'posible', 'arreglar', 'situacion', 'revisa', 'platos', 'salir', 'mas']","['primer', 'vez', 'visit', 'restaur', 'si', 'primer', 'com', 'plat', 'estan', 'tan', 'mal', 'servici', 'meser', 'buen', 'hic', 'posibl', 'arregl', 'situacion', 'revis', 'plat', 'sal', 'mas']",4
